# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.0,     30000.0,                0.500000,           1.000000,     30.0,          3116.9,           0.0,         304.3,      4.5649,         550.000
      0.0,     30000.0,                0.500000,           1.000000,     34.0,          3532.5,           0.0,         344.9,      5.1735,         623.333
      0.0,     30000.0,                0.500000,           1.000000,     38.0,          3948.1,           0.0,         385.5,      5.7822,         696.667
      0.0,     30000.0,                0.500000,           1.000000,     42.0,          4363.7,           0.0,         426.1,      6.3908,         770.000
      0.0,     30000.0,                0.500000,           1.000000,     46.0,          4779.3,           0.0,         466.6,      6.9995,         843.333
      0.0,     30000.0,                0.500000,           1.000000,     48.0,          4987.1,           0.0,         486.9,      7.3038,         880.000
      0.0,     30000.0,                0.500000,           1.000000,     50.0,          5194.9,           0.0,         507.2,      7.6081,         916.667
      0.0,     30000.0,                0.750000,           1.000000,     21.0,          4705.7,           0.0,         213.0,      3.1954,        1155.000
      0.0,     30000.0,                0.750000,           1.000000,     22.0,          4929.8,           0.0,         223.2,      3.3476,        1210.000
      0.0,     30000.0,                0.750000,           1.000000,     24.0,          5377.9,           0.0,         243.5,      3.6519,        1320.000
      0.0,     30000.0,                0.750000,           1.000000,     26.0,          5826.1,           0.0,         263.7,      3.9562,        1430.000
      0.0,     30000.0,                0.750000,           1.000000,     30.0,          6722.4,           0.0,         304.3,      4.5649,        1650.000
      0.0,     30000.0,                0.750000,           1.000000,     34.0,          7618.8,           0.0,         344.9,      5.1735,        1870.000
      0.0,     30000.0,                0.750000,           1.000000,     38.0,          8515.1,           0.0,         385.5,      5.7822,        2090.000
      0.0,     30000.0,                0.750000,           1.000000,     42.0,          9411.4,           0.0,         426.1,      6.3908,        2310.000
      0.0,     30000.0,                0.750000,           1.000000,     46.0,         10307.7,           0.0,         466.6,      6.9995,        2530.000
      0.0,     30000.0,                0.750000,           1.000000,     48.0,         10755.9,           0.0,         486.9,      7.3038,        2640.000
      0.0,     30000.0,                0.750000,           1.000000,     50.0,         11204.1,           0.0,         507.2,      7.6081,        2750.000
      0.0,     30000.0,                1.000000,           1.000000,     21.0,          1261.9,           0.0,           0.0,      0.0000,         385.000
      0.0,     30000.0,                1.000000,           1.000000,     22.0,          1322.0,           0.0,           0.0,      0.0000,         403.333
      0.0,     30000.0,                1.000000,           1.000000,     24.0,          1442.2,           0.0,           0.0,      0.0000,         440.000
      0.0,     30000.0,                1.000000,           1.000000,     26.0,          1562.4,           0.0,           0.0,      0.0000,         476.667
      0.0,     30000.0,                1.000000,           1.000000,     30.0,          1802.7,           0.0,           0.0,      0.0000,         550.000
      0.0,     30000.0,                1.000000,           1.000000,     34.0,          2043.1,           0.0,           0.0,      0.0000,         623.333
      0.0,     30000.0,                1.000000,           1.000000,     38.0,          2283.5,           0.0,           0.0,      0.0000,         696.667
      0.0,     30000.0,                1.000000,           1.000000,     42.0,          2523.8,           0.0,           0.0,      0.0000,         770.000
      0.0,     30000.0,                1.000000,           1.000000,     46.0,          2764.2,           0.0,           0.0,      0.0000,         843.333
      0.0,     30000.0,                1.000000,           1.000000,     48.0,          2884.4,           0.0,           0.0,      0.0000,         880.000
      0.0,     30000.0,                1.000000,           1.000000,     50.0,          3004.6,           0.0,           0.0,      0.0000,         916.667
      0.0,     37000.0,                0.000000,           1.000000,     21.0,           919.9,           0.0,         213.0,      3.1954,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     22.0,           963.7,           0.0,         223.2,      3.3476,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     24.0,          1051.4,           0.0,         243.5,      3.6519,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     26.0,          1139.0,           0.0,         263.7,      3.9562,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     30.0,          1314.2,           0.0,         304.3,      4.5649,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     34.0,          1489.4,           0.0,         344.9,      5.1735,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     38.0,          1664.7,           0.0,         385.5,      5.7822,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     42.0,          1839.9,           0.0,         426.1,      6.3908,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     46.0,          2015.1,           0.0,         466.6,      6.9995,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     48.0,          2102.7,           0.0,         486.9,      7.3038,          -0.000
      0.0,     37000.0,                0.000000,           1.000000,     50.0,          2190.3,           0.0,         507.2,      7.6081,          -0.000
      0.0,     37000.0,                0.250000,           1.000000,     21.0,          1340.6,           0.0,         213.0,      3.1954,         128.333
      0.0,     37000.0,                0.250000,           1.000000,     22.0,          1404.4,           0.0,         223.2,      3.3476,         134.444
      0.0,     37000.0,                0.250000,           1.000000,     24.0,          1532.1,           0.0,         243.5,      3.6519,         146.667
      0.0,     37000.0,                0.250000,           1.000000,     26.0,          1659.8,           0.0,         263.7,      3.9562,         158.889
